"Exchange","Segment","ExchSeg","Token","FullName","Symbol","TradingSymbol","Series","ISIN","LotSize","TickSize","PricePrecision","OptionType","Underlying","UnderlyingToken","StrikePrice","Expiry","FreezeQty","Lower Band","Upper Band","SurCodes","Events","ExchangeID","Multiplier","SettlementType",,,
"NSE","CM","NSECM",759569,"ORKLA INDIA LIMITED","ORKLAINDIA","ORKLAINDIA-EQ","EQ","INE16NZ01023",1,0.05,2,,,0,0,,179591,445.4,668.1,,,759569,1,,,,
"NSE","CM","NSECM",8529,"GMR POW AND URBAN INFRA L","GMRP&UI","GMRP&UI-EQ","EQ","INE0CU601026",1,0.01,2,,,0,0,,1024693,78.08,117.1,,,8529,1,,,,
"NSE","CM","NSECM",11596,"LINCOLN PHARMA LTD","LINCOLN","LINCOLN-EQ","EQ","INE405C01035",1,0.05,2,,,0,0,,172394,464,696,,,11596,1,,,,
"NSE","CM","NSECM",25844,"HYUNDAI MOTOR INDIA LTD","HYUNDAI","HYUNDAI-EQ","EQ","INE0V6F01027",1,0.1,2,,,0,0,,51189,1757.4,2147.8,,,25844,1,,,,
"NSE","CM","NSECM",761066,"BIRLASLAMC - ABSLMSCIN","ABSLMSCIN","ABSLMSCIN-EQ","EQ","INF209KC1662",1,0.01,2,,,0,0,,123411,23.36,35.04,,,761066,1,,,,
"NSE","CM","NSECM",25725,"MIRAEAMC - BANKPSU","BANKPSU","BANKPSU-EQ","EQ","INF769K01LZ4",1,0.01,2,,,0,0,,193787,67,100.48,,,25725,1,,,,
"NSE","CM","NSECM",13001,"DHARMAJ CROP GUARD LTD","DHARMAJ","DHARMAJ-EQ","EQ","INE00OQ01016",1,0.05,2,,,0,0,,383192,208.8,313.1,,,13001,1,,,,
"NSE","CM","NSECM",762854,"QUINT DIGITAL LTD.","QUINT","QUINT-EQ","EQ","INE641R01017",1,0.01,2,,,0,0,,1543700,30.92,46.36,2300,,762854,1,,,,
"NSE","CM","NSECM",20453,"ANJANI PORTLAND CEM LTD","APCL","APCL-EQ","EQ","INE071F01012",1,0.01,2,,,0,0,,960553,82.38,123.56,2200,2300,,20453,1,,,
"NSE","CM","NSECM",8159,"FIBERWEB INDIA LIMITED","FIBERWEB","FIBERWEB-EQ","EQ","INE296C01020",1,0.01,2,,,0,0,,941487,28.91,31.95,2300,,8159,1,,,,
"NSE","CM","NSECM",1053,"UFLEX LIMITED","UFLEX","UFLEX-EQ","EQ","INE516A01017",1,0.05,2,,,0,0,,208979,382.8,574.2,,,1053,1,,,,
"NSE","CM","NSECM",3001,"ICICIPRAMC - ICICI500","BSE500IETF","BSE500IETF-EQ","EQ","INF109KC1V59",1,0.01,2,,,0,0,,2575965,31.06,46.58,,,3001,1,,,,
"NSE","CM","NSECM",14086,"I G PETROCHEMICALS LTD","IGPL","IGPL-EQ","EQ","INE204A01010",1,0.05,2,,,0,0,,221444,361.25,541.85,2100,"Final Dividend - Rs. - 5.0000","30 Jul 2026",14086,1,,,
"NSE","CM","NSECM",2283,"MRPL","MRPL","MRPL-EQ","EQ","INE103A01014",1,0.01,2,,,0,0,,588872,135.8,203.7,,,2283,1,,,,
"NSE","CM","NSECM",2716,"BTRFLY GANDHI APPL LTD","BUTTERFLY","BUTTERFLY-EQ","EQ","INE295F01017",1,0.05,2,,,0,0,,131234,609.55,914.25,,,2716,1,,,,
"NSE","CM","NSECM",23043,"R K SWAMY LIMITED","RKSWAMY","RKSWAMY-EQ","EQ","INE0NQ801033",1,0.01,2,,,0,0,,986475,81.1,121.64,,"Final Dividend - Rs. - 2.0000","31 Jul 2026",23043,1,,,
"NSE","CM","NSECM",25718,"POLY MEDICURE LIMITED","POLYMED","POLYMED-EQ","EQ","INE205C01021",1,0.1,2,,,0,0,,60003,1331.2,1996.8,2100,,25718,1,,,,
"NSE","CM","NSECM",11394,"ZOTA HEALTH CARE LIMITED","ZOTA","ZOTA-EQ","EQ","INE358U01012",1,0.1,2,,,0,0,,79446,1006.8,1510,1500,2200,,11394,1,,,
"NSE","CM","NSECM",11226,"B.A.G FILMS AND MEDIA LTD","BAGFILMS","BAGFILMS-EQ","EQ","INE116D01028",1,0.01,2,,,0,0,,6786810,3.64,5.44,,,11226,1,,,,
"NSE","CM","NSECM",11193,"AXISAMC-SILVERAXIS","SILVERAXIS","SILVERAXIS-EQ","EQ","INF846K011K1",1,0.01,2,,,0,0,,455148,175.76,263.62,,,11193,1,,,,
"NSE","CM","NSECM",22592,"DSPAMC - HEALTHADD","HEALTHADD","HEALTHADD-EQ","EQ","INF740KA1ZG1",1,0.01,2,,,0,0,,354095,13.16,19.74,,,22592,1,,,,
"NSE","CM","NSECM",2649,"PCBL CHEMICAL LIMITED","PCBL","PCBL-EQ","EQ","INE602A01031",1,0.05,2,,,0,0,,314375,254.35,381.45,2100,,2649,1,,,,
"NSE","CM","NSECM",2168,"RAJNANDINI METAL LIMITED","RAJMET","RAJMET-EQ","EQ","INE00KV01022",1,0.01,2,,,0,0,,9040894,3.03,3.69,2200,,2168,1,,,,
"NSE","CM","NSECM",22423,"TOTAL TRANSPORT SYS LTD","TOTAL","TOTAL-EQ","EQ","INE336X01012",1,0.01,2,,,0,0,,527351,39.99,59.97,2300,,22423,1,,,,
"NSE","CM","NSECM",28805,"SANATHAN TEXTILES LIMITED","SANATHAN","SANATHAN-EQ","EQ","INE0JPD01013",1,0.05,2,,,0,0,,206957,434.7,531.3,2100,,28805,1,,,,
"NSE","CM","NSECM",11798,"ALLDIGI TECH LIMITED","ALLDIGI","ALLDIGI-EQ","EQ","INE835G01018",1,0.05,2,,,0,0,,121539,658.2,987.3,,"Interim Dividend - Rs. - 30.0000","31 Jul 2026",11798,1,,,
"NSE","CM","NSECM",19531,"BAJAJ CONSUMER CARE LTD","BAJAJCON","BAJAJCON-EQ","EQ","INE933K01021",1,0.05,2,,,0,0,,181819,439.85,659.75,201,,19531,1,,,,
"NSE","CM","NSECM",2316,"HEIDELBERGCEMENT (I) LTD","HEIDELBERG","HEIDELBERG-EQ","EQ","INE578A01017",1,0.01,2,,,0,0,,639274,125.13,187.69,,,2316,1,,,,
"NSE","CM","NSECM",11027,"INFOBEANS TECHNO. LTD.","INFOBEAN","INFOBEAN-EQ","EQ","INE344S01016",1,0.01,2,,,0,0,,635568,125.87,188.79,4100,,11027,1,,,,
"NSE","CM","NSECM",3220,"LODHA DEVELOPERS LIMITED","LODHA","LODHA-EQ","EQ","INE670K01029",1,0.05,2,,,0,0,,86917,1029.7,1258.5,,"Final Dividend - Rs. - 4.2500","07 Aug 2026",3220,1,,,
"NSE","CM","NSECM",757850,"CRIZAC LIMITED","CRIZAC","CRIZAC-EQ","EQ","INE0S4R01014",1,0.01,2,,,0,0,,542094,166,202.88,,,757850,1,,,,
"NSE","CM","NSECM",27047,"MASTER TRUST LIMITED","MASTERTR","MASTERTR-EQ","EQ","INE677D01037",1,0.01,2,,,0,0,,1180460,67.77,101.65,4200,4300,,27047,1,,,
"NSE","CM","NSECM",1110,"DANGEE DUMS LIMITED","DANGEE","DANGEE-EQ","EQ","INE688Y01022",1,0.01,2,,,0,0,,5034981,2.81,3.09,2200,2300,,1110,1,,,
"NSE","CM","NSECM",14305,"SHREEOSWAL S AND CHE LTD","OSWALSEEDS","OSWALSEEDS-EQ","EQ","INE00IK01029",1,0.01,2,,,0,0,,2991067,8.03,12.03,2300,,14305,1,,,,
"NSE","CM","NSECM",760981,"AYE FINANCE LIMITED","AYE","AYE-EQ","EQ","INE501X01029",1,0.01,2,,,0,0,,581175,137.63,206.43,4100,,760981,1,,,,
"NSE","CM","NSECM",15068,"RELIGARE ENTER. LTD.","RELIGARE","RELIGARE-EQ","EQ","INE621H01010",1,0.05,2,,,0,0,,387483,206.45,309.65,2100,,15068,1,,,,
"NSE","CM","NSECM",13251,"SAKUMA EXPORTS LIMITED","SAKUMA","SAKUMA-EQ","EQ","INE190H01024",1,0.01,2,,,0,0,,51264398,1.56,1.72,4100,4300,,13251,1,,,
"NSE","CM","NSECM",16675,"BAJAJ FINSERV LTD.","BAJAJFINSV","BAJAJFINSV-EQ","EQ","INE918I01026",1,0.1,2,,,0,0,,52817,1689.1,2064.3,,,16675,1,,,,
"NSE","CM","NSECM",17922,"GEEKAY WIRES LIMITED","GEEKAYWIRE","GEEKAYWIRE-EQ","EQ","INE669X01032",1,0.01,2,,,0,0,,3417802,19.04,28.54,,,17922,1,,,,
"NSE","CM","NSECM",23407,"DSPAMC - LIQUIDADD","LIQUIDADD","LIQUIDADD-EQ","EQ","INF740KA1UM0",1,0.01,2,,,0,0,,87950,1080.07,1193.75,,,23407,1,,,,
"NSE","CM","NSECM",11058,"SECUREKLOUD TECH LIMITED","SECURKLOUD","SECURKLOUD-EQ","EQ","INE650K01021",1,0.01,2,,,0,0,,1092525,15.73,19.21,100,1500,2200,2300,,11058,1,
"NSE","CM","NSECM",17833,"AHLUWALIA CONT IND LTD","AHLUCONT","AHLUCONT-EQ","EQ","INE758C01029",1,0.05,2,,,0,0,,120777,662.2,993.2,,,17833,1,,,,
"NSE","CM","NSECM",12978,"TATAAML - NPBET","NPBET","NPBET-EQ","EQ","INF277K010X4",1,0.01,2,,,0,0,,22359,226.06,339.08,,,12978,1,,,,
"NSE","CM","NSECM",30139,"ICICIPRAMC - CASHIETF","CASHIETF","CASHIETF-EQ","EQ","INF109K1A021",1,0.01,2,,,0,0,,93272,1018.42,1125.62,,,30139,1,,,,
"NSE","CM","NSECM",759752,"MODIS NAVNIRMAN LTD","MODIS","MODIS-EQ","EQ","INE0L0L01012",1,0.05,2,,,0,0,,255017,313.7,470.5,,,759752,1,,,,
"NSE","CM","NSECM",22255,"NDR AUTO COMPONENTS LTD","NDRAUTO","NDRAUTO-EQ","EQ","INE07OG01012",1,0.05,2,,,0,0,,123016,650.2,975.3,,,22255,1,,,,
"NSE","CM","NSECM",14096,"SIYARAM SILK MILLS LTD","SIYSIL","SIYSIL-EQ","EQ","INE076B01028",1,0.05,2,,,0,0,,164057,487.6,731.3,,"Final Dividend - Rs. - 5.0000","25 Jul 2026",14096,1,,,
"NSE","CM","NSECM",772,"DABUR INDIA LTD","DABUR","DABUR-EQ","EQ","INE016A01026",1,0.05,2,,,0,0,,235934,380.9,465.5,,,772,1,,,,
"NSE","CM","NSECM",3484,"TIL LTD","TIL","TIL-EQ","EQ","INE806C01018",1,0.01,2,,,0,0,,473046,169.12,253.66,2200,,3484,1,,,,
"NSE","CM","NSECM",18908,"PNB HOUSING FIN LTD.","PNBHOUSING","PNBHOUSING-EQ","EQ","INE572E01012",1,0.1,2,,,0,0,,94332,952.2,1163.8,,"Final Dividend - Rs. - 8.0000","31 Jul 2026",18908,1,,,
"NSE","CM","NSECM",759719,"GROWWAMC - GROWWMC150","GROWWMC150","GROWWMC150-EQ","EQ","INF666M01MV5",1,0.01,2,,,0,0,,8616,182.04,273.04,,,759719,1,,,,
"NSE","CM","NSECM",756090,"TURTLEMINT FINTECH SOLS L","TURTLEMINT","TURTLEMINT-EQ","EQ","INE0OC301013",1,0.01,2,,,0,0,,768588,104.06,156.08,,,756090,1,,,,
"NSE","CM","NSECM",762971,"WELSPUN SPECIALTY SOL L","WELSPLSOL","WELSPLSOL-EQ","EQ","INE731F01037",1,0.01,2,,,0,0,,1948739,46.17,56.43,,,762971,1,,,,
"NSE","CM","NSECM",759842,"BETA DRUGS LIMITED","BETA","BETA-EQ","EQ","INE351Y01019",1,0.1,2,,,0,0,,43182,1852.5,2778.7,2100,3300,3900,4100,,759842,1,
"NSE","CM","NSECM",24385,"KARMA ENERGY LIMITED","KARMAENG","KARMAENG-EQ","EQ","INE725L01011",1,0.01,2,,,0,0,,378335,34.37,41.99,2300,,24385,1,,,,
"NSE","CM","NSECM",29098,"DDEV PLASTIKS IND LTD","DDEVPLSTIK","DDEVPLSTIK-EQ","EQ","INE0HR601026",1,0.05,2,,,0,0,,362684,220.55,330.75,,,29098,1,,,,
"NSE","CM","NSECM",25690,"DYNACONS SYS & SOLN LTD","DSSL","DSSL-EQ","EQ","INE417B01040",1,0.1,2,,,0,0,,80599,1178.6,1302.6,201,,25690,1,,,,
"NSE","CM","NSECM",762797,"METROGLOBAL LTD.","METROGLOBL","METROGLOBL-EQ","EQ","INE085D01033",1,0.01,2,,,0,0,,403333,103.84,155.74,2300,,762797,1,,,,
"NSE","CM","NSECM",6718,"SAPPHIRE FOODS INDIA LTD","SAPPHIRE","SAPPHIRE-EQ","EQ","INE806T01020",1,0.01,2,,,0,0,,558241,143.3,214.94,2200,,6718,1,,,,
"NSE","CM","NSECM",20481,"THE WESTERN INDIA PLY LTD","WIPL","WIPL-EQ","EQ","INE215F01023",1,0.01,2,,,0,0,,277535,132.05,198.07,2100,2300,,20481,1,,,
"NSE","CM","NSECM",10243,"SYNGENE INTERNATIONAL LTD","SYNGENE","SYNGENE-EQ","EQ","INE398R01022",1,0.05,2,,,0,0,,245833,325.35,487.95,2100,,10243,1,,,,
"NSE","CM","NSECM",910,"EICHER MOTORS LTD","EICHERMOT","EICHERMOT-EQ","EQ","INE066A01021",1,0.5,2,,,0,0,,12900,6865.5,8390.5,,"Final Dividend - Rs. - 82.0000","31 Jul 2026",910,1,,,
"NSE","CM","NSECM",25171,"DSPAMC - TOP10ADD","TOP10ADD","TOP10ADD-EQ","EQ","INF740KA1UR9",1,0.01,2,,,0,0,,1160157,68.96,103.42,,,25171,1,,,,
"NSE","CM","NSECM",16915,"ZF COM VE CTR SYS IND LTD","ZFCVINDIA","ZFCVINDIA-EQ","EQ","INE342J01019",1,0.1,2,,,0,0,,43017,1856.5,2784.7,2100,,16915,1,,,,
"NSE","CM","NSECM",17477,"CONTROL PRINT LIMITED","CONTROLPR","CONTROLPR-EQ","EQ","INE663B01015",1,0.05,2,,,0,0,,169329,472.45,708.65,,,17477,1,,,,
"NSE","CM","NSECM",31163,"RHI MAGNESITA INDIA LTD","RHIM","RHIM-EQ","EQ","INE743M01012",1,0.05,2,,,0,0,,250485,319.2,478.7,2200,,31163,1,,,,
"NSE","CM","NSECM",703,"DIC INDIA LIMITED","DICIND","DICIND-EQ","EQ","INE303A01010",1,0.05,2,,,0,0,,193234,414,621,2300,,703,1,,,,
"NSE","CM","NSECM",4157,"KEYNOTE FIN SERV LTD.","KEYFINSERV","KEYFINSERV-EQ","EQ","INE681C01015",1,0.01,2,,,0,0,,182028,203.12,304.66,2300,,4157,1,,,,
"NSE","CM","NSECM",759782,"TATA MOTORS LIMITED","TMCV","TMCV-EQ","EQ","INE1TAE01010",1,0.05,2,,,0,0,,243043,324.95,487.35,2100,,759782,1,,,,
"NSE","CM","NSECM",762643,"DISA INDIA LTD.","DISAQ","DISAQ-EQ","EQ","INE131C01011",1,1,2,,,0,0,,8255,9688,14532,2300,"Final Dividend - Rs. - 200.0000","05 Aug 2026",762643,1,,,
"NSE","CM","NSECM",5258,"INDUSIND BANK LIMITED","INDUSINDBK","INDUSINDBK-EQ","EQ","INE095A01012",1,0.05,2,,,0,0,,99727,896.45,1095.65,2100,,5258,1,,,,
"NSE","CM","NSECM",9014,"THE ANUP ENGINEERING LTD","ANUP","ANUP-EQ","EQ","INE294Z01018",1,0.1,2,,,0,0,,47173,1695.7,2543.5,,,9014,1,,,,
"NSE","CM","NSECM",31468,"AURUS GEM CORP LIMITED","AURUS","AURUS-EQ","EQ","INE142K01011",1,0.01,2,,,0,0,,964125,3.84,5.76,2300,,31468,1,,,,
"NSE","CM","NSECM",9378,"TRUCAP FINANCE LIMITED","TRU","TRU-EQ","EQ","INE615R01029",1,0.01,2,,,0,0,,3886782,4.64,5.12,201,2200,,9378,1,,,
"NSE","CM","NSECM",28687,"MAMATA MACHINERY LIMITED","MAMATA","MAMATA-EQ","EQ","INE0TO701015",1,0.05,2,,,0,0,,252868,316.4,474.5,,"Final Dividend - Rs. - 0.5000","31 Jul 2026",28687,1,,,
"NSE","CM","NSECM",3676,"VESUVIUS INDIA LTD","VESUVIUS","VESUVIUS-EQ","EQ","INE386A01023",1,0.05,2,,,0,0,,221023,361.85,542.75,,,3676,1,,,,
"NSE","CM","NSECM",17270,"ASPINWALL & CO LTD","ASPINWALL","ASPINWALL-EQ","EQ","INE991I01015",1,0.01,2,,,0,0,,255657,200.32,300.48,2300,,17270,1,,,,
"NSE","CM","NSECM",10397,"JAIN IRRIGATION SYSTEMS","JISLJALEQS","JISLJALEQS-EQ","EQ","INE175A01038",1,0.01,2,,,0,0,,3292207,24.3,36.44,2200,,10397,1,,,,
"NSE","CM","NSECM",5501,"YUKEN INDIA LIMITED","YUKEN","YUKEN-EQ","EQ","INE384C01016",1,0.05,2,,,0,0,,141191,566.6,849.9,2100,2300,,5501,1,,,
"NSE","CM","NSECM",8110,"AWL AGRI BUSINESS LIMITED","AWL","AWL-EQ","EQ","INE699H01024",1,0.01,2,,,0,0,,530267,150.53,225.79,,,8110,1,,,,
"NSE","CM","NSECM",2841,"LAXMI ORGANIC INDUS LTD","LXCHEM","LXCHEM-EQ","EQ","INE576O01020",1,0.01,2,,,0,0,,548600,145.83,218.73,2100,"Final Dividend - Rs. - 0.3000","21 Jul 2026",2841,1,,,
"NSE","CM","NSECM",21339,"STEEL EXCHANGE INDIA LTD","STEELXIND","STEELXIND-EQ","EQ","INE503B01021",1,0.01,2,,,0,0,,8642911,9.26,13.88,1201,,21339,1,,,,
"NSE","CM","NSECM",6913,"RAJSHREE POLYPACK LTD","RPPL","RPPL-EQ","EQ","INE760W01023",1,0.01,2,,,0,0,,2427777,17.18,25.76,,,6913,1,,,,
"NSE","CM","NSECM",759820,"PINE LABS LIMITED","PINELABS","PINELABS-EQ","EQ","INE15B701018",1,0.01,2,,,0,0,,685519,116.54,174.8,2100,,759820,1,,,,
"NSE","CM","NSECM",23512,"TARA CHAND INFRA SOLN LTD","TARACHAND","TARACHAND-EQ","EQ","INE555Z01020",1,0.01,2,,,0,0,,1818489,44,65.98,,,23512,1,,,,
"NSE","CM","NSECM",3453,"TECIL CHEMICALS","TECILCHEM","TECILCHEM-EQ","EQ","INE014B01011",1,0.01,2,,,0,0,,620111,7.97,11.95,100,201,1500,2200,2300,,3453,1
"NSE","CM","NSECM",17722,"DEN NETWORKS LTD","DEN","DEN-EQ","EQ","INE947J01015",1,0.01,2,,,0,0,,3681780,21.73,32.59,,,17722,1,,,,
"NSE","CM","NSECM",24533,"ICICIPRAMC - OILIETF","OILIETF","OILIETF-EQ","EQ","INF109KC18W3",1,0.01,2,,,0,0,,8782506,9.04,13.54,,,24533,1,,,,
"NSE","CM","NSECM",763546,"SBIAMC - SBIVALETF","SBIVALETF","SBIVALETF-EQ","EQ","INF200KB1AX1",1,0.01,2,,,0,0,,130741,11.88,17.8,,,763546,1,,,,
"NSE","CM","NSECM",10793,"SYRMA SGS TECHNOLOGY LTD","SYRMA","SYRMA-EQ","EQ","INE0DYJ01015",1,0.1,2,,,0,0,,77516,1030.7,1545.9,2100,3500,4100,,10793,1,,
"NSE","CM","NSECM",20314,"N R AGARWAL INDS LTD","NRAIL","NRAIL-EQ","EQ","INE740D01017",1,0.05,2,,,0,0,,196467,407.2,610.7,1600,2300,,20314,1,,,
"NSE","CM","NSECM",11817,"MANGALAM DRUG & CHEM LTD","MANGALAM","MANGALAM-EQ","EQ","INE584F01014",1,0.01,2,,,0,0,,517582,25.86,28.58,2200,4000,4200,4300,,11817,1,
"NSE","CM","NSECM",11223,"UCO BANK","UCOBANK","UCOBANK-EQ","EQ","INE691A01018",1,0.01,2,,,0,0,,3862183,20.71,31.05,,,11223,1,,,,
"NSE","CM","NSECM",4487,"ALKYL AMINES CHEM. LTD","ALKYLAMINE","ALKYLAMINE-EQ","EQ","INE150B01039",1,0.1,2,,,0,0,,55848,1431.6,2147.4,2100,,4487,1,,,,
"NSE","CM","NSECM",2085,"MAHARASHTRA SCOOTERS LTD","MAHSCOOTER","MAHSCOOTER-EQ","EQ","INE288A01013",1,1,2,,,0,0,,7884,10138,15206,,,2085,1,,,,
"NSE","CM","NSECM",18827,"TARAPUR TRANSFORMERS LTD","TARAPUR","TARAPUR-EQ","EQ","INE747K01017",1,0.01,2,,,0,0,,637649,17.26,19.06,100,2200,2300,,18827,1,,
"NSE","CM","NSECM",11293,"UNIPHOS ENTERPRISES LTD","UNIENTER","UNIENTER-EQ","EQ","INE037A01022",1,0.01,2,,,0,0,,1017593,78.62,117.92,2300,,11293,1,,,,
"NSE","CM","NSECM",11407,"XPRO INDIA LIMITED","XPROINDIA","XPROINDIA-EQ","EQ","INE445C01015",1,0.1,2,,,0,0,,72123,1109,1663.4,2100,,11407,1,,,,
"NSE","CM","NSECM",30121,"MIRAEAMC - EQUAL200","EQUAL200","EQUAL200-EQ","EQ","INF769K01OA1",1,0.01,2,,,0,0,,494293,10.92,16.38,,,30121,1,,,,
"NSE","CM","NSECM",1530,"INDIAN HUME PIPE CO. LTD.","INDIANHUME","INDIANHUME-EQ","EQ","INE323C01030",1,0.05,2,,,0,0,,258245,309.75,464.55,,,1530,1,,,,
"NSE","CM","NSECM",20878,"CREDO BRANDS MARKETING L","MUFTI","MUFTI-EQ","EQ","INE220Q01020",1,0.01,2,,,0,0,,1205931,66.34,99.5,4300,,20878,1,,,,
"NSE","CM","NSECM",13106,"NAHAR INDS ENT LTD","NAHARINDUS","NAHARINDUS-EQ","EQ","INE289A01011",1,0.01,2,,,0,0,,857327,93.32,139.96,2300,,13106,1,,,,
"NSE","CM","NSECM",24374,"SHRIRAM - LIQUIDSHRI","LIQUIDSHRI","LIQUIDSHRI-EQ","EQ","INF680P01422",1,0.01,2,,,0,0,,10983,1058.44,1169.84,,,24374,1,,,,
"NSE","CM","NSECM",13101,"VIMTA LABS LIMITED","VIMTALABS","VIMTALABS-EQ","EQ","INE579C01029",1,0.05,2,,,0,0,,175281,456.4,684.5,,,13101,1,,,,
"NSE","CM","NSECM",760224,"VIDYA WIRES LIMITED","VIDYAWIRES","VIDYAWIRES-EQ","EQ","INE14UN01029",1,0.01,2,,,0,0,,1129395,84.12,92.96,201,,760224,1,,,,
"NSE","CM","NSECM",9641,"KHANDWALA SECURITIES LTD","KHANDSE","KHANDSE-EQ","EQ","INE060B01014",1,0.01,2,,,0,0,,498798,14.27,21.39,201,2200,2300,,9641,1,,
"NSE","CM","NSECM",14418,"ASTRAL LIMITED","ASTRAL","ASTRAL-EQ","EQ","INE006I01046",1,0.1,2,,,0,0,,67967,1321.3,1614.9,2100,,14418,1,,,,
"NSE","CM","NSECM",3637,"JUBILANT PHARMOVA LTD","JUBLPHARMA","JUBLPHARMA-EQ","EQ","INE700A01033",1,0.05,2,,,0,0,,103531,772.3,1158.4,,"Final Dividend - Rs. - 5.0000","24 Jul 2026",3637,1,,,
"NSE","CM","NSECM",761675,"SAI PARENTERALS LIMITED","SAIPARENT","SAIPARENT-EQ","EQ","INE0H9F01037",1,0.05,2,,,0,0,,186700,428.5,642.7,2100,,761675,1,,,,
"NSE","CM","NSECM",22377,"MAX HEALTHCARE INS LTD","MAXHEALTH","MAXHEALTH-EQ","EQ","INE027H01010",1,0.1,2,,,0,0,,92457,972.4,1188.4,2100,,22377,1,,,,
"NSE","CM","NSECM",13072,"IIFL CAPITAL SERVICES LTD","IIFLCAPS","IIFLCAPS-EQ","EQ","INE489L01022",1,0.05,2,,,0,0,,293903,272.2,408.2,,,13072,1,,,,
"NSE","CM","NSECM",8585,"NLC INDIA LIMITED","NLCINDIA","NLCINDIA-EQ","EQ","INE589A01014",1,0.05,2,,,0,0,,341111,234.25,351.35,,,8585,1,,,,
"NSE","CM","NSECM",1328,"MARINE ELECTRICAL (I) LTD","MARINE","MARINE-EQ","EQ","INE01JE01028",1,0.05,2,,,0,0,,392403,203.85,305.75,2100,,1328,1,,,,
"NSE","CM","NSECM",22428,"MAX INDIA LIMITED","MAXIND","MAXIND-EQ","EQ","INE0CG601016",1,0.01,2,,,0,0,,549072,145.69,218.53,1500,2200,,22428,1,,,
"NSE","CM","NSECM",757885,"ANTHEM BIOSCIENCES LTD","ANTHEM","ANTHEM-EQ","EQ","INE0CZ201020",1,0.05,2,,,0,0,,129533,615.95,923.85,2100,,757885,1,,,,
"NSE","CM","NSECM",10285,"AYM SYNTEX LIMITED","AYMSYNTEX","AYMSYNTEX-EQ","EQ","INE193B01039",1,0.01,2,,,0,0,,426416,187.6,281.38,2100,,10285,1,,,,
"NSE","CM","NSECM",761386,"MARSONS LIMITED","MARSONS","MARSONS-EQ","EQ","INE415B01044",1,0.01,2,,,0,0,,909719,87.94,131.9,,,761386,1,,,,
"NSE","CM","NSECM",17635,"ZYDUS WELLNESS LIMITED","ZYDUSWELL","ZYDUSWELL-EQ","EQ","INE768C01028",1,0.05,2,,,0,0,,177532,450.45,675.65,2100,,17635,1,,,,
"NSE","CM","NSECM",1200,"MIRAEAMC - MAESGETF","ESG","ESG-EQ","EQ","INF769K01GS9",1,0.01,2,,,0,0,,789320,32.91,49.35,,,1200,1,,,,
"NSE","CM","NSECM",10159,"ORICON ENTERPRISES LTD","ORICONENT","ORICONENT-EQ","EQ","INE730A01022",1,0.01,2,,,0,0,,1817041,44.03,66.03,,,10159,1,,,,
"NSE","CM","NSECM",764198,"MIRAEAMC - MOMMIDCAP","MOMMIDCAP","MOMMIDCAP-EQ","EQ","INF769K01RC0",1,0.01,2,,,0,0,,187958,9.9,14.84,,,764198,1,,,,
"NSE","CM","NSECM",4160,"NORBEN TEA & EXPORTS LTD","NORBTEAEXP","NORBTEAEXP-EQ","EQ","INE369C01017",1,0.01,2,,,0,0,,508291,64.01,70.73,201,2200,2300,,4160,1,,
"NSE","CM","NSECM",9385,"PNC INFRATECH LTD.","PNCINFRA","PNCINFRA-EQ","EQ","INE195J01029",1,0.01,2,,,0,0,,419697,190.57,285.85,,,9385,1,,,,
"NSE","CM","NSECM",11872,"GRANULES INDIA LIMITED","GRANULES","GRANULES-EQ","EQ","INE101D01020",1,0.05,2,,,0,0,,119932,666.85,1000.25,,"Final Dividend - Rs. - 1.7500","30 Jul 2026",11872,1,,,
"NSE","CM","NSECM",17534,"MAHANAGAR GAS LTD.","MGL","MGL-EQ","EQ","INE002S01010",1,0.1,2,,,0,0,,92751,861.6,1292.4,,,17534,1,,,,
"NSE","CM","NSECM",760433,"KSH INTERNATIONAL LIMITED","KSHINTL","KSHINTL-EQ","EQ","INE987S01020",1,0.05,2,,,0,0,,112541,710.8,1066.1,201,2100,,760433,1,,,
"NSE","CM","NSECM",8413,"MIRAEAMC - MAM150ETF","MIDCAPETF","MIDCAPETF-EQ","EQ","INF769K01IC9",1,0.01,2,,,0,0,,4310116,18.56,27.84,,,8413,1,,,,
"NSE","CM","NSECM",27066,"SWIGGY LIMITED","SWIGGY","SWIGGY-EQ","EQ","INE00H001014",1,0.01,2,,,0,0,,397484,226.28,276.56,2200,,27066,1,,,,
"NSE","CM","NSECM",1073,"FOSECO INDIA LTD","FOSECOIND","FOSECOIND-EQ","EQ","INE519A01011",1,0.5,2,,,0,0,,19806,4038.5,6057.5,,,1073,1,,,,
"NSE","CM","NSECM",762762,"LAHOTI OVERSEAS LTD.","LAHOTIOV","LAHOTIOV-EQ","EQ","INE515C01023",1,0.01,2,,,0,0,,953907,35.16,52.74,2300,,762762,1,,,,
"NSE","CM","NSECM",701,"HEMISPHERE PROP IND LTD","HEMIPROP","HEMIPROP-EQ","EQ","INE0AJG01018",1,0.01,2,,,0,0,,749548,106.7,160.04,1500,2200,,701,1,,,
"NSE","CM","NSECM",14218,"CAMBRIDGE TECH ENTER LTD","CTE","CTE-EQ","EQ","INE627H01017",1,0.01,2,,,0,0,,641933,28.35,34.65,2100,2300,4300,,14218,1,,
